../zymo/data/2018-03-09/1 ../zymo/data/2018-03-09/2 ../zymo/data/2018-03-09/3 ../zymo/data/2018-03-09/4 ../zymo/data/2022-02-18/Bpoop ../zymo/data/2022-02-18/Beauty ../zymo/data/2022-04-19/bvomit ../zymo/data/2022-07-11/bgood ../zymo/data/2022-08-19/brown ../zymo/data/2022-10-07/soil829 ../zymo/data/2023-10-25/Annie.2.US01120093 ../zymo/data/2023-10-25/Daisy.1..US01119673 ../zymo/data/2023-10-25/Happy.3.US01120297 ../zymo/data/2023-10-25/Rocky.4..US01120255 key_0 key_1 key_2 key_3 key_4 key_5 key_6
0 0 0 52 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Chloroflexi c__NA o__NA f__NA g__NA s__sp21786_2
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__lentus_1
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Chloroflexi c__NA o__NA f__NA g__NA s__sp21493_3
0 0 0 51 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__NA g__NA s__sp45844-sp45878
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__NA f__NA g__NA s__sp50568-sp50614-sp50662
0 0 0 68 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__NA s__sp4228
0 0 0 89 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__sp53712_3
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Planctomycetes c__Planctomycetacia o__Planctomycetales f__Planctomycetaceae g__NA s__sp42400
0 0 0 41 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__NA g__NA s__sp44643_1
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__sp6015_2
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__NA g__NA s__sp43739-sp43743
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Sphingomonadales f__Sphingomonadaceae g__Sphingomonas-bacterium s__sp47455-sp47920
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Intrasporangiaceae g__Intrasporangium s__sp6444
0 0 0 0 0 0 0 0 0 22 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Flavisolibacter s__sp18207_2
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Chloroflexi c__Ktedonobacteria o__Ktedonobacterales f__NA g__NA s__sp21567
0 0 0 34 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Actinomycetospora s__sp7854_1
0 0 0 71 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Lysinibacillus s__NA
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__sp6026_2
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11121_1
0 0 0 80 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__NA g__NA s__sp1822
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11046
0 0 0 47 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Sphingomonadales f__Erythrobacteraceae g__Altererythrobacter-Porphyrobacter s__sp47481-tepidarius
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11059_1
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Cystobacteraceae g__Cystobacter s__violaceus
0 0 0 59 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Acidobacteria c__Holophagae o__NA f__NA g__NA s__sp3946
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Legionellales f__Legionellaceae g__Legionella s__anisa-parisiensis-santicrucis
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10942_1
0 0 0 42 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__NA g__NA s__sp69151-sp69161
0 0 0 125 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__NA g__NA s__sp69126_1
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Psychrobacillus s__sp27529
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__*Solibacter s__usitatus
0 0 0 62 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__sp10792_1
0 0 0 0 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__sp6026_3
0 0 0 40 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__NA g__Alsobacter s__metallidurans
0 0 0 67 0 0 0 0 0 23 0 0 0 0 k__Bacteria p__Planctomycetes c__Planctomycetacia o__Planctomycetales f__Planctomycetaceae g__Gemmata s__sp41528
0 0 0 0 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Methylobacteriaceae g__Methylobacterium s__NA
0 0 0 54 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__NA g__NA s__sp69126_2
0 0 0 0 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__Illumatobacter s__sp4242
0 0 0 120 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Chloroflexi c__NA o__NA f__NA g__NA s__sp21493_4
0 0 0 0 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__NA g__NA s__sp45919
0 0 0 101 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__NA g__NA s__sp1874
0 0 0 0 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Planctomycetes c__Phycisphaerae o__NA f__NA g__NA s__sp41159_1
0 0 0 0 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Planctomycetes c__Planctomycetacia o__Planctomycetales f__Planctomycetaceae g__NA s__sp42427
0 0 0 37 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__Bryobacter s__sp2497
0 0 0 23 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Solirubrobacteraceae g__Solirubrobacter s__sp11099_1
0 0 0 0 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micromonosporales f__Micromonosporaceae g__Catellatospora s__sp7406_1
0 0 0 0 0 0 0 0 0 24 0 0 0 0 k__Bacteria p__Chloroflexi c__NA o__NA f__NA g__NA s__sp21487_3
0 0 0 116 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__NA g__Acidibacter s__sp65535_2
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__sp4489
0 0 0 60 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Acidobacteria c__Holophagae o__NA f__NA g__NA s__sp3928
0 0 0 41 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11043
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11123_2
0 0 0 52 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__NA g__NA s__sp45881
0 0 0 56 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__sp4601
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Solirubrobacteraceae g__Solirubrobacter s__sp11110_1
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11029_1
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__NA g__NA s__sp39622
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__NA s__sp49259_1
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Solirubrobacteraceae g__Solirubrobacter s__sp11099_2
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11121_2
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Planctomycetes c__Phycisphaerae o__NA f__NA g__NA s__sp40628
0 0 0 0 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__sp6015_3
0 0 0 34 0 0 0 0 0 25 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11128
0 0 0 0 0 0 0 0 0 26 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__*Microthrix s__sp4292
0 0 0 0 0 0 0 0 0 26 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__NA s__sp18609
0 0 0 0 0 0 0 0 0 26 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Rhizobiaceae g__Rhizobium s__cauense-mesoamericanum
0 0 0 0 0 0 0 0 0 26 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp3580_1
0 0 0 0 0 0 0 0 0 26 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__nitrophenolicus_1
0 0 0 0 0 0 0 0 0 26 0 0 0 0 k__Archaea p__Thaumarchaeota c__NA o__NA f__NA g__NA s__sp1564
0 0 0 0 0 0 0 0 0 26 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp2872-sp2933
0 0 0 48 0 0 0 0 0 26 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodobacterales f__Rhodobacteraceae g__NA s__sp45286
0 0 0 143 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Nocardiaceae g__Rhodococcus s__equi-hoagii
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__*Solibacter s__sp2650
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__NA g__NA s__sp69179_1
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Variibacter s__sp44537
0 0 0 28 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__NA g__Acidibacter s__sp65540
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10948_1
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Archaea p__Thaumarchaeota c__NA o__NA f__NA g__NA s__sp1562
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Planctomycetes c__Phycisphaerae o__NA f__NA g__NA s__sp41159_2
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__NA g__NA s__sp6162
0 0 0 138 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__Illumatobacter s__sp4235
0 0 0 103 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp2926
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Patulibacteraceae g__Patulibacter s__sp11083
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Dokdonella s__sp65012
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__NA f__NA g__NA s__sp53341_1
0 0 0 0 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10872
0 0 0 171 0 0 0 0 0 27 0 0 0 0 k__Bacteria p__Chloroflexi c__Chloroflexia o__Chloroflexales f__Roseiflexaceae g__Roseiflexus s__sp21190
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__sp6023
0 0 0 77 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__sp37845
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10813-sp10944_1
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__sp6019_4
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Chloroflexi c__Ktedonobacteria o__NA f__NA g__NA s__sp21514_1
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__sp4502_2
0 0 0 125 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__sp53668-sp53712
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11059_2
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__NA s__sp44598
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10942_2
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__NA g__NA s__sp1760
0 0 0 37 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Chloroflexi c__NA o__NA f__NA g__NA s__sp21491_2
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp3580_2
0 0 0 0 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__sp53653
0 0 0 54 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Actinomycetospora s__sp7854_2
0 0 0 26 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp3217
0 0 0 126 0 0 0 0 0 28 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Rhodanobacter s__sp65238
0 0 0 80 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11121_3
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Frankiaceae g__Jatrophihabitans s__endophyticus_1
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__hungaricus
0 0 0 50 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Phaselicystidaceae g__Phaselicystis s__sp53965_2
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Frankiaceae g__Jatrophihabitans s__endophyticus_2
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__NA f__NA g__NA s__NA_2
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__NA g__Acidobacterium s__sp1688
0 0 0 49 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Bradyrhizobiaceae g__Rhodoblastus s__acidophilus
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__sp53655_2
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10933_1
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Planctomycetes c__Phycisphaerae o__NA f__NA g__NA s__sp41112-sp41146
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Alloactinosynnema s__album
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__Chthoniobacteraceae g__Chthoniobacter s__sp69091
0 0 0 44 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp3193
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp3123
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__sp7655_1
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Niastella s__koreensis
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__NA f__NA g__NA s__sp50687-sp50699-sp50706
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Microbacteriaceae g__Frigoribacterium s__sp6662
0 0 0 0 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Chloroflexi c__NA o__NA f__NA g__NA s__sp21786_3
0 0 0 28 0 0 0 0 0 29 0 0 0 0 k__Bacteria p__Planctomycetes c__Planctomycetacia o__Planctomycetales f__Planctomycetaceae g__Pirellula s__sp41770
0 0 0 61 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__NA g__NA s__sp69134
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Chloroflexi c__Ktedonobacteria o__NA f__NA g__NA s__sp21514_2
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Sporichthyaceae g__NA s__sp6154
0 0 0 30 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__NA s__sp50261
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__NA f__NA g__NA s__sp37616
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__NA s__sp4258
0 0 0 104 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp3586-sp3627
0 0 0 43 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__NA g__NA s__sp45838
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp2340
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__sp4598
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Acetobacteraceae g__Roseomonas s__sp45715
0 0 0 85 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__NA g__NA s__sp1872
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Kineosporiales f__Kineosporiaceae g__Angustibacter s__aerolatus
0 0 0 39 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__NA s__sp37903_2
0 0 0 0 0 0 0 0 0 30 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Paraclostridium-Peptoclostridium s__bifermentans-difficile
0 0 0 48 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10948_2
0 0 0 0 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11033_1
0 0 0 39 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__sp4631
0 0 0 0 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__sp6012_1
0 0 0 49 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11029_2
0 0 0 0 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11058
0 0 0 0 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Sandaracinaceae g__NA s__sp54111
0 0 0 0 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp10964-sp10965_1
0 0 0 0 0 0 0 0 0 31 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10844
0 0 0 0 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__NA s__sp37915
0 0 0 0 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__NA g__NA s__sp11059-sp11133
0 0 0 0 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Planctomycetes c__Planctomycetacia o__Planctomycetales f__Planctomycetaceae g__Singulisphaera s__sp42090
0 0 0 0 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__sp3502_1
0 0 0 0 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Acetobacteraceae g__NA s__sp45762
0 0 0 81 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Variibacter s__sp44542-sp44603
0 0 0 70 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__NA f__NA g__NA s__NA
0 0 0 87 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__sp53714
0 0 0 47 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__sp10915
0 0 0 0 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__sp7696_1
0 0 0 43 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__sp4573
0 0 0 0 0 0 0 0 0 32 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Stenotrophomonas s__maltophilia
0 0 0 0 0 0 0 0 0 33 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Rhodoplanes s__sp43671-sp43679_2
